row,floatVal,intVal
3560,0,0
3561,0,0
3562,0,0
3563,0,0
3564,0,0
3565,0,0
3566,0,0
3567,0,0
3568,0,0
3569,0,0
3570,0,0
3571,0,0
3572,0,0
3573,0,0
3574,0,0
3575,0,0
3576,0,0
3577,0,0
3578,0,0
3579,0,0
3580,0,0
3581,0,0
3582,0,0
3583,0,0
3584,0,0
3585,0,0
3586,0,0
3587,0,0
3588,0,0
3589,0,0
3590,0,0
3591,0,0
3592,0,0
3593,0,0
3594,0,0
3595,0,0
3596,0,0
3597,0,0
3598,0,0
3599,0,0
3600,0,0
3601,0,0
3602,0,0
3603,2.83E-43,202
3604,0,0
3605,0,0
3606,0,0
3607,0,0
3608,0,0
3609,0,0
3610,0,0
3611,0,0
3612,0,0
3613,0,0
3614,0,0
3615,0,0
3616,0,0
3617,0,0
3618,0,0
3619,0,0
3620,0,0
3621,0,0
3622,0,0
3623,0,0
3624,0,0
3625,0,0
3626,0,0
3627,0,0
3628,0,0
3629,0,0
3630,0,0
3631,0,0
3632,0,0
3633,0,0
3634,0,0
3635,0,0
3636,0,0
3637,0,0
3638,0,0
3639,0,0
3640,0,0
3641,0,0
3642,0,0
3643,0,0
3644,0,0
3645,0,0
3646,0,0
3647,0,0
3648,0,0
3649,0,0
3650,2.84E-43,203
3651,0,0
3652,0,0
3653,2.86E-43,204
3654,0,0
3655,0,0
3656,0,0
3657,0,0
3658,0,0
3659,0,0
3660,7.68E-42,5481
3661,2.87E-43,205
3662,0,0
3663,0,0
3664,0,0
3665,0,0
3666,0,0
3667,0,0
3668,0,0
3669,0,0
3670,0,0
3671,0,0
3672,0,0
3673,0,0
3674,0,0
3675,0,0
3676,255,1132396544
3677,0,0
3678,0,0
3679,2.89E-43,206
3680,0,0
3681,0,0
3682,0,0
3683,0,0
3684,0,0
3685,0,0
3686,0,0
3687,0,0
3688,0,0
3689,0,0
3690,2.97E-43,212
3691,7.79E-42,5559
3692,7.811E-42,5574
3693,7.825E-42,5584
3694,7.836E-42,5592
3695,7.849E-42,5601
3696,7.865E-42,5613
3697,7.878E-42,5622
3698,7.891E-42,5631
3699,7.905E-42,5641
3700,7.919E-42,5651
3701,7.933E-42,5661
3702,7.955E-42,5677
3703,7.979E-42,5694
3704,7.996E-42,5706
3705,8.02E-42,5723
3706,8.039E-42,5737
3707,8.062E-42,5753
3708,8.085E-42,5770
3709,8.107E-42,5785
3710,8.129E-42,5801
3711,8.151E-42,5817
3712,8.175E-42,5834
3713,8.199E-42,5851
3714,8.223E-42,5868
3715,8.247E-42,5885
3716,8.27E-42,5902
3717,8.294E-42,5919
3718,8.318E-42,5936
3719,8.339E-42,5951
3720,8.363E-42,5968
3721,8.387E-42,5985
3722,8.409E-42,6001
3723,8.432E-42,6017
3724,8.455E-42,6034
3725,8.479E-42,6051
3726,8.5E-42,6066
3727,8.521E-42,6081
3728,8.542E-42,6096
3729,8.563E-42,6111
3730,8.584E-42,6126
3731,8.607E-42,6142
3732,8.628E-42,6157
3733,8.649E-42,6172
3734,8.67E-42,6187
3735,8.691E-42,6202
3736,8.713E-42,6218
3737,8.736E-42,6234
3738,8.76E-42,6251
3739,8.783E-42,6268
3740,8.806E-42,6284
3741,8.828E-42,6300
3742,8.85E-42,6316
3743,8.873E-42,6332
3744,8.895E-42,6348
3745,8.918E-42,6364
3746,8.936E-42,6377
3747,8.956E-42,6391
3748,8.975E-42,6405
3749,8.995E-42,6419
3750,9.015E-42,6433
3751,9.034E-42,6447
3752,9.054E-42,6461
3753,9.073E-42,6475
3754,9.096E-42,6491
3755,9.12E-42,6508
3756,9.14E-42,6523
3757,9.162E-42,6538
3758,9.184E-42,6554
3759,9.205E-42,6569
3760,9.226E-42,6584
3761,9.247E-42,6599
3762,9.275E-42,6619
3763,9.302E-42,6638
3764,9.323E-42,6653
3765,9.342E-42,6667
3766,9.362E-42,6681
3767,9.382E-42,6695
3768,9.401E-42,6709
3769,9.421E-42,6723
3770,9.44E-42,6737
3771,9.46E-42,6751
3772,9.48E-42,6765
3773,9.5E-42,6779
3774,9.519E-42,6793
3775,9.539E-42,6807
3776,9.558E-42,6821
3777,9.578E-42,6835
3778,9.597E-42,6849
3779,9.617E-42,6863
3780,9.637E-42,6877
3781,9.656E-42,6891
3782,9.676E-42,6905
3783,9.696E-42,6919
3784,9.715E-42,6933
3785,9.735E-42,6947
3786,9.754E-42,6961
3787,9.774E-42,6975
3788,9.794E-42,6989
3789,9.813E-42,7003
3790,9.833E-42,7017
3791,9.853E-42,7031
3792,9.872E-42,7045
3793,9.892E-42,7059
3794,9.911E-42,7073
3795,9.93E-42,7086
3796,9.948E-42,7099
3797,9.966E-42,7112
3798,9.984E-42,7125
3799,1.0002E-41,7138
3800,1.002E-41,7151
3801,0,0
3802,2.93E-43,209
3803,0,0
3804,0,0
3805,1.0046E-41,7169
3806,1.0061E-41,7180
3807,1.0067E-41,7184
3808,1.0073E-41,7188
3809,1.0096E-41,7205
3810,1.012E-41,7222
3811,1.0148E-41,7242
3812,1.017E-41,7258
3813,1.0194E-41,7275
3814,1.022E-41,7293
3815,1.0245E-41,7311
3816,1.0269E-41,7328
3817,1.0293E-41,7345
3818,1.032E-41,7365
3819,1.0349E-41,7385
3820,1.0372E-41,7402
3821,1.0396E-41,7419
3822,1.042E-41,7436
3823,1.0444E-41,7453
3824,1.0468E-41,7470
3825,1.0489E-41,7485
3826,1.051E-41,7500
3827,1.0535E-41,7518
3828,1.0563E-41,7538
3829,1.0587E-41,7555
3830,1.061E-41,7572
3831,1.0634E-41,7589
3832,1.0658E-41,7606
3833,1.0682E-41,7623
3834,1.0706E-41,7640
3835,1.0731E-41,7658
3836,1.0756E-41,7676
3837,1.0782E-41,7694
3838,1.0807E-41,7712
3839,1.0832E-41,7730
3840,1.0857E-41,7748
3841,1.0884E-41,7767
3842,1.0912E-41,7787
3843,1.0936E-41,7804
3844,1.0961E-41,7822
3845,1.0986E-41,7840
3846,1.1011E-41,7858
3847,1.1037E-41,7876
3848,1.1059E-41,7892
3849,1.1081E-41,7908
3850,1.1105E-41,7925
3851,1.1126E-41,7940
3852,1.1153E-41,7959
3853,1.1174E-41,7974
3854,1.1195E-41,7989
3855,1.1216E-41,8004
3856,1.1243E-41,8023
3857,1.1264E-41,8038
3858,1.1286E-41,8054
3859,1.1308E-41,8070
3860,1.1335E-41,8089
3861,1.1338E-41,8091
3862,1.1372E-41,8115
3863,1.1444E-41,8167
3864,1.1493E-41,8202
3865,1.1512E-41,8215
3866,1.156E-41,8249
3867,1.1585E-41,8267
3868,1.1625E-41,8296
3869,1.1685E-41,8339
3870,1.1709E-41,8356
3871,1.1746E-41,8382
3872,63,1115422720
3873,1.1798E-41,8419
3874,1.1816E-41,8432
3875,1.1828E-41,8441
3876,0,0
3877,0,0
3878,2.96E-43,211
3879,0,0
3880,0,0
3881,1.1863E-41,8466
3882,0,0
3883,0,0
3884,0,0
3885,0,0
3886,0,0
3887,0,0
3888,0,0
3889,0,0
3890,0,0
3891,0,0
3892,0,0
3893,0,0
3894,0,0
3895,0,0
3896,0,0
3897,0,0
3898,0,0
3899,0,0
3900,0,0
3901,2.98E-43,213
3902,0,0
3903,0,0
3904,0,0
3905,0,0
3906,0,0
3907,0,0
3908,0,0
3909,0,0
3910,0,0
3911,0,0
3912,0,0
3913,0,0
3914,0,0
3915,0,0
3916,0,0
3917,0,0
3918,0,0
3919,0,0
3920,0,0
3921,0,0
3922,0,0
3923,0,0
3924,0,0
3925,0,0
3926,0,0
3927,0,0
3928,0,0
3929,0,0
3930,0,0
3931,0,0
3932,0,0
3933,0,0
3934,0,0
3935,0,0
3936,4.12E-43,294
3937,3.46E-43,247
3938,5.91E-43,422
3939,5.94E-43,424
3940,0,0
3941,0,0
3942,0,0
3943,0,0
3944,3E-43,214
3945,0,0
3946,0,0
3947,0,0
3948,0,0
3949,0,0
3950,0,0
3951,0,0
3952,0,0
3953,0,0
3954,0,0
3955,0,0
3956,0,0
3957,0,0
3958,0,0
3959,0,0
3960,0,0
3961,0,0
3962,0,0
3963,0,0
3964,0,0
3965,0,0
3966,0,0
3967,0,0
3968,0,0
3969,0,0
3970,0,0
3971,0,0
3972,0,0
3973,0,0
3974,0,0
3975,0,0
3976,3.04E-43,217
3977,0,0
3978,0,0
3979,0,0
3980,0,0
3981,0,0
3982,0,0
3983,0,0
3984,0,0
3985,0,0
3986,0,0
3987,0,0
3988,0,0
3989,0,0
3990,3.05E-43,218
3991,0,0
3992,0,0
3993,1.2012E-41,8572
3994,0,0
3995,0,0
3996,0,0
3997,0,0
3998,1.2037E-41,8590
3999,1.2062E-41,8608
4000,1.2085E-41,8624
4001,0,0
4002,3.07E-43,219
4003,1.2145E-41,8667
4004,3.08E-43,220
4005,0,0
4006,0,0
4007,0,0
4008,0,0
4009,0,0
4010,1.2176E-41,8689
4011,0,0
4012,1.2191E-41,8700
4013,1.2791E-41,9128
4014,0,0
4015,0,0
4016,1.3296E-41,9488
4017,0,0
4018,0,0
4019,1.3972E-41,9971
4020,0,0
4021,0,0
4022,1.4547E-41,10381
4023,0,0
4024,0,0
4025,0,0
4026,0,0
4027,1.5416E-41,11001
4028,3.1E-43,221
4029,0,0
4030,0,0
4031,0,0
4032,0,0
4033,0,0
4034,0,0
4035,0,0
4036,0,0
4037,0,0
4038,3.11E-43,222
4039,0,0
4040,0,0
4041,0,0
4042,0,0
4043,0,0
4044,0,0
4045,0,0
4046,0,0
4047,0,0
4048,0,0
4049,0,0
4050,0,0
4051,0,0
4052,0,0
4053,0,0
4054,0,0
4055,0,0
4056,0,0
4057,0,0
4058,0,0
4059,0,0
4060,0,0
4061,0,0
4062,0,0
4063,0,0
4064,0,0
4065,3.12E-43,223
4066,0,0
4067,0,0
4068,0,0
4069,1.6084E-41,11478
4070,0,0
4071,0,0
4072,1.6094E-41,11485
4073,0,0
4074,0,0
4075,0,0
4076,50000,1195593728
4077,0,0
4078,0,0
4079,1.6102E-41,11491
4080,0,0
4081,0,0
4082,0,0
4083,0,0
4084,0,0
4085,0,0
4086,0,0
4087,0,0
4088,0,0
4089,3.14E-43,224
4090,0,0
4091,0,0
4092,1.6154E-41,11528
4093,0,0
4094,4.26E-43,304
4095,3.15E-43,225
4096,1.6234E-41,11585
4097,0,0
4098,0,0
4099,0,0
4100,1.6258E-41,11602
4101,0,0
4102,0,0
4103,0,0
4104,0,0
4105,3.18E-43,227
4106,0,0
4107,0,0
4108,0,0
4109,3.2E-43,228
4110,0,0
4111,0,0
4112,0,0
4113,1.6311E-41,11640
4114,0,0
4115,0,0
4116,1.6335E-41,11657
4117,0,0
4118,0,0
4119,0,0
4120,0,0
4121,0,0
4122,0,0
4123,0,0
4124,0,0
4125,0,0
4126,0,0
4127,1.6367E-41,11680
4128,0,0
4129,1.6394E-41,11699
4130,4.25E-43,303
4131,0,0
4132,0,0
4133,0,0
4134,0,0
4135,0,0
4136,0,0
4137,0,0
4138,0,0
4139,0,0
4140,0,0
4141,0,0
4142,0,0
4143,0,0
4144,0,0
4145,0,0
4146,0,0
4147,0,0
4148,0,0
4149,0,0
4150,0,0
4151,0,0
4152,0,0
4153,0,0
4154,0,0
4155,0,0
4156,0,0
4157,0,0
4158,0,0
4159,0,0
4160,0,0
4161,0,0
4162,0,0
4163,0,0
4164,0,0
4165,0,0
4166,0,0
4167,0,0
4168,0,0
4169,0,0
4170,0,0
4171,0,0
4172,0,0
4173,0,0
4174,0,0
4175,0,0
4176,0,0
4177,0,0
4178,0,0
4179,0,0
4180,22,1102053376
4181,0,0
4182,0,0
4183,0,0
4184,0,0
4185,0,0
4186,0,0
4187,0,0
4188,0,0
4189,0,0
4190,0,0
4191,0,0
4192,0,0
4193,0,0
4194,0,0
4195,0,0
4196,0,0
4197,0,0
4198,0,0
4199,0,0
4200,3.24E-43,231
4201,3.25E-43,232
4202,3.27E-43,233
4203,3.28E-43,234
4204,3.3E-43,235
4205,0,0
4206,0,0
4207,0,0
4208,1.6642E-41,11876
4209,0,0
4210,0,0
4211,0,0
4212,0,0
4213,0,0
4214,1.6649E-41,11881
4215,0,0
4216,0,0
4217,0,0
4218,1.6656E-41,11886
4219,0,0
4220,0,0
4221,0,0
4222,1.6663E-41,11891
4223,0,0
4224,0,0
4225,1.667E-41,11896
4226,0,0
4227,0,0
4228,0,0
4229,0,0
4230,0,0
4231,0,0
4232,0,0
4233,0,0
4234,3.31E-43,236
4235,0,0
4236,0,0
4237,1.6712E-41,11926
4238,0,0
4239,1.6726E-41,11936
4240,0,0
4241,0,0
4242,0,0
4243,0,0
4244,0,0
4245,0,0
4246,0,0
4247,3.32E-43,237
4248,0,0
4249,0,0
4250,0,0
4251,0,0
4252,0,0
4253,0,0
4254,0,0
4255,0,0
4256,0,0
4257,0,0
4258,0,0
4259,0,0
4260,0,0
4261,0,0
4262,0,0
4263,0,0
4264,0,0
4265,0,0
4266,0,0
4267,0,0
4268,0,0
4269,0,0
4270,0,0
4271,0,0
4272,0,0
4273,0,0
4274,0,0
4275,0,0
4276,0,0
4277,0,0
4278,0,0
4279,0,0
4280,0,0
4281,0,0
4282,0,0
4283,0,0
4284,0,0
4285,0,0
4286,0,0
4287,0,0
4288,3.34E-43,238
4289,0,0
4290,0,0
4291,0,0
4292,0,0
4293,0,0
4294,0,0
4295,0,0
4296,0,0
4297,0,0
4298,0,0
4299,0,0
4300,0,0
4301,0,0
4302,0,0
4303,0,0
4304,0,0
4305,0,0
4306,0,0
4307,0,0
4308,0,0
4309,0,0
4310,0,0
4311,0,0
4312,0,0
4313,0,0
4314,0,0
4315,0,0
4316,0,0
4317,0,0
4318,0,0
4319,0,0
4320,0,0
4321,0,0
4322,0,0
4323,0,0
4324,0,0
4325,0,0
4326,0,0
4327,0,0
4328,270,1132920832
4329,0,0
4330,2.7E-43,193
4331,3.35E-43,239
4332,0,0
4333,0,0
4334,0,0
4335,0,0
4336,0,0
4337,0,0
4338,0,0
4339,0,0
4340,0,0
4341,0,0
4342,0,0
4343,0,0
4344,0,0
4345,0,0
4346,0,0
4347,0,0
4348,0,0
4349,0,0
4350,0,0
4351,0,0
4352,0,0
4353,0,0
4354,0,0
4355,0,0
4356,0,0
4357,0,0
4358,0,0
4359,0,0
4360,0,0
4361,0,0
4362,0,0
4363,0,0
4364,0,0
4365,0,0
4366,0,0
4367,0,0
4368,0,0
4369,0,0
4370,0,0
4371,0,0
4372,0,0
4373,0,0
4374,0,0
4375,0,0
4376,0,0
4377,0,0
4378,0,0
4379,0,0
4380,0,0
4381,0,0
4382,0,0
4383,0,0
4384,0,0
4385,0,0
4386,0,0
4387,0,0
4388,0,0
4389,0,0
4390,0,0
4391,0,0
4392,0,0
4393,0,0
4394,0,0
4395,0,0
4396,0,0
4397,0,0
4398,0,0
4399,0,0
4400,0,0
4401,0,0
4402,0,0
4403,0,0
4404,0,0
4405,0,0
4406,0,0
4407,0,0
4408,0,0
4409,0,0
4410,0,0
4411,0,0
4412,0,0
4413,0,0
4414,0,0
4415,0,0
4416,0,0
4417,0,0
4418,0,0
4419,0,0
4420,0,0
4421,0,0
4422,0,0
4423,3.36E-43,240
4424,0,0
4425,0,0
4426,0,0
4427,0,0
4428,0,0
4429,0,0
4430,0,0
4431,0,0
4432,0,0
4433,0,0
4434,0,0
4435,0,0
4436,0,0
4437,24,1103101952
4438,0,0
4439,0,0
4440,0,0
4441,0,0
4442,0,0
4443,0,0
4444,0,0
4445,0,0
4446,0,0
4447,0,0
4448,0,0
4449,0,0
4450,0,0
4451,0,0
4452,0,0
4453,0,0
4454,0,0
4455,0,0
4456,0,0
4457,-50,-1035468800
4458,0,0
4459,0,0
4460,0,0
4461,0,0
4462,0,0
4463,0,0
4464,0,0
4465,0,0
4466,0,0
4467,0,0
4468,0,0
4469,0,0
4470,0,0
4471,0,0
4472,0,0
4473,0,0
4474,0,0
4475,0,0
4476,0,0
4477,0,0
4478,0,0
4479,0,0
4480,0,0
4481,0,0
4482,0,0
4483,0,0
4484,0,0
4485,0,0
4486,0,0
4487,0,0
4488,0,0
4489,0,0
4490,0,0
4491,0,0
4492,0,0
4493,0,0
4494,0,0
4495,0,0
4496,0,0
4497,0,0
4498,0,0
4499,0,0
4500,0,0
4501,0,0
4502,0,0
4503,0,0
4504,0,0
4505,0,0
4506,0,0
4507,3.39E-43,242
4508,0,0
4509,0,0
4510,0,0
4511,0,0
4512,0,0
4513,0,0
4514,0,0
4515,0,0
4516,0,0
4517,0,0
4518,0,0
4519,0,0
4520,0,0
4521,0,0
4522,1.685E-41,12025
4523,0,0
4524,0,0
4525,0,0
4526,0,0
4527,0,0
4528,0,0
4529,0,0
4530,0,0
4531,0,0
4532,0,0
4533,0,0
4534,0,0
4535,0,0
4536,0,0
4537,0,0
4538,0,0
4539,0,0
4540,0,0
4541,0,0
4542,0,0
4543,0,0
4544,0,0
4545,1.6897E-41,12058
4546,0,0
4547,0,0
4548,0,0
4549,0,0
4550,0,0
4551,0,0
4552,0,0
4553,0,0
4554,0,0
4555,0,0
4556,0,0
4557,0,0
4558,0,0
4559,0,0
4560,0,0
4561,0,0
4562,0,0
4563,0,0
4564,0,0
4565,0,0
4566,0,0
4567,0,0
4568,0,0
4569,0,0
4570,0,0
4571,0,0
4572,0,0
4573,0,0
4574,0,0
4575,1.6943E-41,12091
4576,0,0
4577,0,0
4578,0,0
4579,0,0
4580,0,0
4581,0,0
4582,0,0
4583,0,0
4584,0,0
4585,0,0
4586,0,0
4587,0,0
4588,0,0
4589,0,0
4590,0,0
4591,0,0
4592,0,0
4593,0,0
4594,0,0
4595,0,0
4596,0,0
4597,0,0
4598,0,0
4599,0,0
4600,0,0
4601,0,0
4602,0,0
4603,0,0
4604,0,0
4605,0,0
4606,0,0
4607,1.6982E-41,12119
4608,0,0
4609,0,0
4610,0,0
4611,0,0
4612,0,0
4613,0,0
4614,0,0
4615,0,0
4616,0,0
4617,0,0
4618,0,0
4619,0,0
4620,0,0
4621,0,0
4622,0,0
4623,0,0
4624,0,0
4625,0,0
4626,0,0
4627,0,0
4628,0,0
4629,0,0
4630,-300,-1013579776
4631,0,0
4632,0,0
4633,0,0
4634,0,0
4635,0,0
4636,0,0
4637,0,0
4638,0,0
4639,0,0
4640,0,0
4641,-650,-1004371968
4642,0,0
4643,0,0
4644,1.7047E-41,12165
4645,0,0
4646,0,0
4647,0,0
4648,0,0
4649,0,0
4650,0,0
4651,0,0
4652,1.708E-41,12189
4653,0,0
4654,1.7127E-41,12222
4655,0,0
4656,1.7156E-41,12243
4657,0,0
4658,0,0
4659,0,0
4660,0,0
4661,0,0
4662,0,0
4663,0,0
4664,0,0
4665,1.7191E-41,12268
4666,0,0
4667,0,0
4668,1.7205E-41,12278
4669,0,0
4670,0,0
4671,0,0
4672,0,0
4673,0,0
4674,0,0
4675,0,0
4676,0,0
4677,1.7235E-41,12299
4678,0,0
4679,1.725E-41,12310
4680,0,0
4681,1.7284E-41,12334
4682,0,0
4683,0,0
4684,0,0
4685,0,0
4686,0,0
4687,0,0
4688,0,0
4689,0,0
4690,0,0
4691,0,0
4692,0,0
4693,0,0
4694,0,0
4695,0,0
4696,0,0
4697,1.7302E-41,12347
4698,0,0
4699,0,0
4700,1.7342E-41,12376
4701,1.7386E-41,12407
4702,0,0
4703,0,0
4704,0,0
4705,0,0
4706,0,0
4707,0,0
4708,0,0
4709,0,0
4710,0,0
4711,1.7422E-41,12433
4712,0,0
4713,1.7455E-41,12456
4714,0,0
4715,1.7484E-41,12477
4716,1.753E-41,12510
4717,0,0
4718,0,0
4719,0,0
4720,0,0
4721,0,0
4722,0,0
4723,0,0
4724,0,0
4725,0,0
4726,1.7562E-41,12533
4727,0,0
4728,1.7592E-41,12554
4729,1.7609E-41,12566
4730,0,0
4731,1.7628E-41,12580
4732,1.7652E-41,12597
4733,0,0
4734,1.767E-41,12610
4735,0,0
4736,1.7693E-41,12626
4737,0,0
4738,1.772E-41,12645
4739,1.7729E-41,12652
4740,0,0
4741,-40,-1038090240
4742,0,0
4743,1.7749E-41,12666
4744,1.7771E-41,12682
4745,0,0
4746,1.7788E-41,12694
4747,1.7799E-41,12702
4748,0,0
4749,0,0
4750,0,0
4751,1.7815E-41,12713
4752,0,0
4753,0,0
4754,1.7829E-41,12723
4755,1.7848E-41,12737
4756,0,0
4757,0,0
4758,0,0
4759,0,0
4760,0,0
4761,0,0
4762,0,0
4763,0,0
4764,0,0
4765,0,0
4766,1.7862E-41,12747
4767,0,0
4768,0,0
4769,1.7893E-41,12769
4770,0,0
4771,0,0
4772,1.7934E-41,12798
4773,0,0
4774,0,0
4775,1.7974E-41,12827
4776,0,0
4777,0,0
4778,1.8008E-41,12851
4779,0,0
4780,1.8049E-41,12880
4781,0,0
4782,1.8067E-41,12893
4783,0,0
4784,0,0
4785,1.8102E-41,12918
4786,0,0
4787,0,0
4788,1.8144E-41,12948
4789,0,0
4790,0,0
4791,1.818E-41,12974
4792,0,0
4793,1.8218E-41,13001
4794,0,0
4795,1.824E-41,13016
4796,0,0
4797,0,0
4798,1.8286E-41,13049
4799,0,0
4800,0,0
4801,1.832E-41,13074
4802,0,0
4803,0,0
4804,1.836E-41,13102
4805,0,0
4806,0,0
4807,1.8393E-41,13126
4808,0,0
4809,0,0
4810,1.8435E-41,13156
4811,0,0
4812,0,0
4813,1.8472E-41,13182
4814,0,0
4815,1.85E-41,13202
4816,0,0
4817,1.8514E-41,13212
4818,0,0
4819,0,0
4820,0,0
4821,0,0
4822,1.8528E-41,13222
4823,0,0
4824,1.8549E-41,13237
4825,0,0
4826,0,0
4827,1.8567E-41,13250
4828,0,0
4829,0,0
4830,1.8592E-41,13268
4831,0,0
4832,1.861E-41,13281
4833,0,0
4834,1.8623E-41,13290
4835,0,0
4836,0,0
4837,1.8647E-41,13307
4838,0,0
4839,0,0
4840,0,0
4841,1.8671E-41,13324
4842,1.8706E-41,13349
4843,0,0
4844,0,0
4845,1.8728E-41,13365
4846,1.8763E-41,13390
4847,0,0
4848,0,0
4849,-15,-1049624576
4850,0,0
4851,1.8804E-41,13419
4852,0,0
4853,1.8832E-41,13439
4854,1.8864E-41,13462
4855,0,0
4856,0,0
4857,0,0
4858,1.89E-41,13487
4859,1.8927E-41,13507
4860,6.78E-43,484
4861,17,1099431936
4862,0,0
4863,0,0
4864,0,0
4865,0,0
4866,0,0
4867,0,0
4868,0,0
4869,0,0
4870,0,0
4871,0,0
4872,0,0
4873,0,0
4874,0,0
4875,0,0
4876,0,0
4877,0,0
4878,0,0
4879,0,0
4880,0,0
4881,0,0
4882,0,0
4883,0,0
4884,0,0
4885,0,0
4886,0,0
4887,0,0
4888,0,0
4889,0,0
4890,0,0
4891,0,0
4892,0,0
4893,0,0
4894,0,0
4895,0,0
4896,0,0
4897,0,0
4898,0,0
4899,0,0
4900,0,0
4901,0,0
4902,0,0
4903,0,0
4904,0,0
4905,0,0
4906,0,0
4907,0,0
4908,0,0
4909,113,1122107392
4910,3.5E-43,250
4911,0,0
4912,0,0
4913,0,0
4914,0,0
4915,114,1122238464
4916,3.52E-43,251
4917,0,0
4918,115,1122369536
4919,3.53E-43,252
4920,0,0
4921,116,1122500608
4922,3.55E-43,253
4923,0,0
4924,117,1122631680
4925,3.56E-43,254
4926,0,0
4927,118,1122762752
4928,0,0
4929,119,1122893824
4930,3.59E-43,256
4931,0,0
4932,3.6E-43,257
4933,0,0
4934,121,1123155968
4935,3.62E-43,258
4936,0,0
4937,122,1123287040
4938,0,0
4939,125,1123680256
4940,3.64E-43,260
4941,0,0
4942,126,1123811328
4943,3.66E-43,261
4944,0,0
4945,127,1123942400
4946,3.67E-43,262
4947,0,0
4948,0,0
4949,131,1124270080
4950,3.7E-43,264
4951,0,0
4952,132,1124335616
4953,3.71E-43,265
4954,0,0
4955,133,1124401152
4956,3.73E-43,266
4957,0,0
4958,134,1124466688
4959,0,0
4960,137,1124663296
4961,3.76E-43,268
4962,0,0
4963,138,1124728832
4964,3.77E-43,269
4965,0,0
4966,139,1124794368
4967,3.78E-43,270
4968,0,0
4969,140,1124859904
4970,0,0
4971,103,1120796672
4972,3.81E-43,272
4973,0,0
4974,0,0
4975,0,0
4976,0,0
4977,0,0
4978,0,0
4979,0,0
4980,0,0
4981,0,0
4982,0,0
4983,0,0
4984,0,0
4985,0,0
4986,104,1120927744
4987,0,0
4988,0,0
4989,0,0
4990,0,0
4991,0,0
4992,0,0
4993,0,0
4994,0,0
4995,0,0
4996,0,0
4997,0,0
4998,0,0
4999,0,0
5000,105,1121058816
5001,3.84E-43,274
5002,0,0
5003,0,0
5004,0,0
5005,0,0
5006,0,0
5007,0,0
5008,0,0
5009,0,0
5010,0,0
5011,0,0
5012,0,0
5013,0,0
5014,0,0
5015,106,1121189888
5016,0,0
5017,0,0
5018,0,0
5019,0,0
5020,0,0
5021,0,0
5022,0,0
5023,0,0
5024,0,0
5025,0,0
5026,0,0
5027,0,0
5028,0,0
5029,107,1121320960
5030,3.87E-43,276
5031,0,0
5032,0,0
5033,0,0
5034,0,0
5035,108,1121452032
5036,3.88E-43,277
5037,0,0
5038,109,1121583104
5039,3.9E-43,278
5040,0,0
5041,110,1121714176
5042,3.91E-43,279
5043,0,0
5044,111,1121845248
5045,3.92E-43,280
5046,0,0
5047,112,1121976320
5048,0,0
5049,4.15E-43,296
5050,3.94E-43,281
5051,0,0
5052,0,0
5053,0,0
5054,0,0
5055,0,0
5056,0,0
5057,0,0
5058,0,0
5059,0,0
5060,0,0
5061,0,0
5062,0,0
5063,0,0
5064,0,0
5065,0,0
5066,0,0
5067,0,0
5068,0,0
5069,0,0
5070,0,0
5071,0,0
5072,0,0
5073,0,0
5074,0,0
5075,0,0
5076,0,0
5077,0,0
5078,0,0
5079,0,0
5080,0,0
5081,0,0
5082,0,0
5083,0,0
5084,0,0
5085,0,0
5086,0,0
5087,0,0
5088,0,0
5089,0,0
5090,0,0
5091,0,0
5092,0,0
5093,3.95E-43,282
5094,3.97E-43,283
5095,0,0
5096,36,1108344832
5097,3.98E-43,284
5098,37,1108606976
5099,4E-43,285
5100,38,1108869120
5101,4.01E-43,286
5102,39,1109131264
5103,4.02E-43,287
5104,4.04E-43,288
5105,29,1105723392
5106,4.05E-43,289
5107,0,0
5108,4.06E-43,290
5109,4.08E-43,291
5110,4.09E-43,292
5111,4.1E-43,293
5112,34,1107820544
5113,0,0
5114,0,0
5115,0,0
5116,0,0
5117,0,0
5118,4.27E-43,305
5119,4.43E-43,316
5120,4.55E-43,325
5121,4.76E-43,340
5122,4.89E-43,349
5123,5.02E-43,358
5124,4.13E-43,295
5125,0,0
5126,0,0
5127,0,0
5128,0,0
5129,0,0
5130,0,0
5131,0,0
5132,0,0
5133,0,0
5134,0,0
5135,0,0
5136,0,0
5137,0,0
5138,0,0
5139,0,0
5140,0,0
5141,0,0
5142,0,0
5143,0,0
5144,0,0
5145,0,0
5146,0,0
5147,15,1097859072
5148,0,0
5149,0,0
5150,0,0
5151,0,0
5152,1.987E-41,14180
5153,0,0
5154,0,0
5155,0,0
5156,0,0
5157,0,0
5158,0,0
5159,0,0
5160,0,0
5161,0,0
5162,0,0
5163,0,0
5164,0,0
5165,0,0
5166,0,0
5167,0,0
5168,0,0
5169,0,0
5170,0,0
5171,0,0
5172,0,0
5173,0,0
5174,0,0
5175,0,0
5176,0,0
5177,4.16E-43,297
5178,0,0
5179,0,0
5180,0,0
5181,0,0
5182,0,0
5183,0,0
5184,0,0
5185,0,0
5186,0,0
5187,0,0
5188,0,0
5189,0,0
5190,0,0
5191,0,0
5192,0,0
5193,0,0
5194,4.18E-43,298
5195,0,0
5196,0,0
5197,4.19E-43,299
5198,0,0
5199,0,0
5200,0,0
5201,0,0
5202,0,0
5203,0,0
5204,0,0
5205,0,0
5206,0,0
5207,0,0
